id,trip_distance,trip_time_in_secs,tip_amount,fare_amount,tip_perc,counter,pickup_zipcode,dropoff_zipcode
10065|10467,11.24,1200,6.6,32.5,20.30769231,1,10065,10467
10065|10469,13.7,1740,0,40,0,1,10065,10469
10065|10470,13.7,1327,0,38.5,0,1,10065,10470
10065|10471,11.83166667,1629,4.613333333,35.08333333,13.30593444,6,10065,10471
10065|10472,7.6775,985.25,0,22.625,0,4,10065,10472
10065|10473,7.8,1198.5,0,24,0,2,10065,10473
10065|11201,7.408780488,1892.02439,3.799512195,27.91463415,13.12721272,41,10065,11201
10065|11203,11.5,3831,0,46,0,1,10065,11203
10065|11205,8.885714286,1847.571429,3.047142857,30,11.52483487,7,10065,11205
10065|11206,7.413333333,1342.333333,1.48,24.5,6.664932628,6,10065,11206
10065|11208,11.64,1920,0,36.5,0,1,10065,11208
10065|11209,14.17,2374,9.85,44.3,22.34530166,5,10065,11209
10065|11210,13.72,1980,0,40,0,1,10065,11210
10065|11211,5.725,1372.529412,2.269705882,21.17647059,10.56322897,34,10065,11211
10065|11213,9.66,2388.5,7,34,20.57291667,2,10065,11213
10065|11214,18.8,3291,10,59.5,16.80672269,1,10065,11214
10065|11215,9.22375,2222.25,2.64,33.0625,8.243918562,8,10065,11215
10065|11216,8.846666667,1928.333333,4.706666667,30.33333333,17.12817104,3,10065,11216
10065|11217,9.692,2169.2,2.9,33.9,9.353347063,5,10065,11217
10065|11218,11.85333333,1916,7.79,37,21.2217071,3,10065,11218
10065|11219,13.02333333,1855,7.516666667,38.83333333,19.44315958,3,10065,11219
10065|11220,15.35,2235,1.75,45.5,3.645833333,2,10065,11220
10065|11221,7.73,1589.8,1.4,26.6,5.043426176,5,10065,11221
10065|11222,4.108695652,945.6956522,1.363043478,15.47826087,9.227134571,23,10065,11222
10065|11223,17.53,4140,0,62.5,0,1,10065,11223
10065|11225,10.93,3194.5,4,42.25,11.15384615,2,10065,11225
10065|11226,12.25,3361.5,0.5,46,1.298701299,2,10065,11226
10065|11229,16.14,2700,1.5,49.5,3.157894737,2,10065,11229
10065|11230,12.2,4504,0,25,0,2,10065,11230
10065|11231,9.073,1808.4,5.909,30,19.51494148,10,10065,11231
10065|11232,10.93,2066,5.8,36.5,16.52106227,4,10065,11232
10065|11233,9.48,1740,0,31.5,0,1,10065,11233
10065|11234,16.5,4160,19.4,58.5,33.16239316,1,10065,11234
10065|11235,2.06,2760,4.5,60,7.5,1,10065,11235
10065|11237,7.36,1410,2,23.75,7.692307692,2,10065,11237
10065|11238,8.82125,1829.75,1.25,30,3.793103448,8,10065,11238
10065|11251,7.9,1311,0,26,0,1,10065,11251
10075|10001,3.328066667,1268.233333,1.6936,16.15333333,10.62435714,150,10075,10001
10075|10002,5.462258065,1017.032258,1.373870968,18.59677419,7.749685044,31,10075,10002
10075|10003,3.745071429,1101.864286,1.713214286,15.65714286,11.04980354,140,10075,10003
10075|10004,6.752962963,893.4444444,2.841851852,20.83333333,14.04223726,27,10075,10004
10075|10005,6.925,1155.642857,2.310714286,22.60714286,10.267511,14,10075,10005
10075|10006,7.55,2070,6.675,29.5,23.04495711,2,10075,10006
10075|10007,6.7,1285.04,3.1888,22.94,13.95687458,25,10075,10007
10075|10009,4.166756757,747.2162162,1.935405405,14.55405405,13.28488984,37,10075,10009
10075|10010,3.316869565,1013.791304,1.905043478,14.47391304,12.9758474,115,10075,10010
10075|10011,4.184678899,1248.385321,1.981192661,17.21559633,11.64846225,109,10075,10011
10075|10012,4.863809524,1307.357143,2.544761905,19.17857143,13.14763721,42,10075,10012
10075|10013,6.675238095,1440.142857,2.883333333,23.42857143,12.55609928,42,10075,10013
10075|10014,4.997111111,1281.822222,2.271777778,19.03333333,11.83121518,45,10075,10014
10075|10016,2.700125,854.6333333,1.429541667,12.35416667,11.5933565,240,10075,10016
10075|10017,2.06761658,709.3212435,1.091450777,10.25777202,10.76887976,386,10075,10017
10075|10018,2.873571429,1297.1875,1.781517857,15.54464286,11.47305541,112,10075,10018
10075|10019,2.108159341,829.1950549,1.114807692,11.12774725,10.03565509,364,10075,10019
10075|10020,2.008636364,926.6136364,1.110681818,11.67045455,9.192110211,44,10075,10020
10075|10021,0.687102564,293.4589744,0.391769231,5.228205128,7.387011068,390,10075,10021
10075|10022,1.512723577,559.8252033,0.838346883,8.37195122,10.18735701,738,10075,10022
10075|10023,1.762758621,581.0291777,0.878116711,8.901856764,9.661398906,377,10075,10023
10075|10024,1.429610778,454.3113772,0.755688623,7.49251497,10.28311495,334,10075,10024
10075|10025,2.27375,616.1907895,1.094144737,9.973684211,10.94216578,152,10075,10025
10075|10026,2.514,591.4,1.04,10.1,10.26726896,10,10075,10026
10075|10027,3.252857143,755.7619048,1.157142857,12.47619048,9.192570609,21,10075,10027
10075|10028,0.657566265,249.5638554,0.437445783,4.872289157,9.020991461,415,10075,10028
10075|10029,1.422283951,366.4135802,0.615432099,6.891975309,8.826065419,162,10075,10029
10075|10030,3.7525,1005,1.125,14.875,6.041666667,4,10075,10030
10075|10031,4.508571429,1005.571429,2.2,16.28571429,14.01852354,7,10075,10031
10075|10032,6.26,1011.111111,3.805555556,20.33333333,18.58104642,9,10075,10032
10075|10033,6.503,1046.3,1.06,21.05,5.247560976,10,10075,10033
10075|10034,7.498,948.4,1.474,22.8,6.033333333,5,10075,10034
10075|10035,2.475846154,527.3230769,0.804923077,9.615384615,8.672110334,65,10075,10035
10075|10036,2.627682927,1054.926829,1.438353659,13.42378049,10.90173968,164,10075,10036
10075|10037,3.3125,692.6666667,1.020833333,12.29166667,7.821012545,12,10075,10037
10075|10038,6.52137931,1014.827586,1.513793103,21.06896552,7.083677654,29,10075,10038
10075|10039,4.1,1185,0,16.5,0,1,10075,10039
10075|10040,8.23,1178,3.04,25.5,12.93617021,3,10075,10040
10075|10044,3.25,777.5,2.05,12.5,10.51282051,2,10075,10044
10075|10065,0.972348993,382.9239374,0.608277405,6.425055928,9.764211852,447,10075,10065
10075|10075,0.759754902,261.4803922,0.473333333,5.860343137,7.395219178,204,10075,10075
10075|10128,0.869834515,257.4397163,0.483995272,5.273049645,9.132151261,423,10075,10128
10075|10280,7.703571429,1078.285714,2.803571429,23.85714286,11.78078146,14,10075,10280
10075|10451,4.7,1304.5,0,18.5,0,2,10075,10451
10075|10454,4.25,720,0,14.5,0,1,10075,10454
10075|10455,8.9,2404,0,35,0,1,10075,10455
10075|10456,5.87,1380,0,20.5,0,1,10075,10456
10075|10457,7,1140,0,21.5,0,1,10075,10457
10075|10458,9.77,1500,0,30,0,1,10075,10458
10075|10463,9.606666667,1476.666667,5.433333333,29.5,19.3528099,3,10075,10463
10075|10467,11.5,1368,4,33,12.12121212,1,10075,10467
10075|10468,9.375,1586,0,29.5,0,2,10075,10468
10075|10471,13.32,1440,0,37.5,0,1,10075,10471
10075|10472,14.4,2280,0,44,0,1,10075,10472
10075|11201,8.026666667,1461.75,3.8,26.04166667,14.95806871,12,10075,11201
10075|11205,9.525,2460,2,35.5,5.714285714,2,10075,11205
10075|11206,8.2125,1858.25,4.475,29.25,15.26386395,4,10075,11206
10075|11209,13.3,1610,0,38.5,0,1,10075,11209
10075|11211,5.634285714,1375.428571,7.542857143,20.71428571,35.84962583,7,10075,11211
10075|11213,12.37,3120,2,43.5,4.597701149,1,10075,11213
10075|11215,9.308333333,2098.833333,4.708333333,32.25,14.67857338,6,10075,11215
10075|11216,10.65,3152.5,4.5,42.75,10.11235955,2,10075,11216
10075|11217,9.235,2280,6.85,34,20.12820513,2,10075,11217
10075|11218,13.655,2672.5,4.4,43,10.23255814,2,10075,11218
10075|11219,14.3,1656,4.58,40.5,11.59493671,2,10075,11219
10075|11220,14,2949,0,48.5,0,1,10075,11220
10075|11221,9.42,2460,0,34,0,2,10075,11221
10075|11222,4.502857143,976.4285714,1.617142857,16.42857143,10.31878307,7,10075,11222
10075|11226,16.13,2280,9.6,47.5,20.21052632,1,10075,11226
10075|11229,28.7,3039,0,77,0,1,10075,11229
10075|11231,10,1763,6.3,31,20.32258065,1,10075,11231
10075|11238,10,2040,0,32.25,0,2,10075,11238
10128|10001,3.88992674,1357.14652,1.878608059,17.56959707,10.78545752,273,10128,10001
10128|10002,6.03,1108.755102,2.005918367,20.35714286,9.725358045,49,10128,10002
10128|10003,4.449859155,1101.408451,2.104084507,16.92957746,12.38772913,142,10128,10003
10128|10004,7.785,1014.9,2.07375,23.525,8.832111657,40,10128,10004
10128|10005,7.7059375,1094.96875,2.809375,23.515625,11.99156672,32,10128,10005
10128|10006,8.163333333,1232.333333,1.733333333,25.5,6.743589744,6,10128,10006
10128|10007,8.51,1339.342857,3.852571429,26.72857143,14.46307186,35,10128,10007
10128|10009,4.733953488,989.6046512,1.834418605,16.70930233,11.01170212,43,10128,10009
10128|10010,3.984651163,1099.232558,2.087383721,16.1744186,12.82663879,172,10128,10010
10128|10011,4.631730769,1325.057692,2.066538462,18.5,10.92832207,104,10128,10011
10128|10012,5.942820513,1404.576923,2.485769231,21.6025641,11.42278277,78,10128,10012
10128|10013,7.11362069,1497.913793,2.907931034,24.68103448,11.62014101,58,10128,10013
10128|10014,5.754081633,1468.489796,2.374489796,21.53061224,10.64973034,49,10128,10014
10128|10016,3.292832168,956.1608392,1.552517483,13.90384615,11.31258201,286,10128,10016
10128|10017,2.63110664,847.4708249,1.335995976,12.04527163,11.19042587,497,10128,10017
10128|10018,3.411729323,1228.451128,1.810601504,15.87969925,11.17882771,133,10128,10018
10128|10019,2.671152174,971.9413043,1.417652174,13.04891304,10.94742079,460,10128,10019
10128|10020,2.588846154,1012.346154,1.412692308,13.18269231,10.64472813,52,10128,10020
10128|10021,1.194133333,385.76,0.631577778,6.728333333,9.406567637,900,10128,10021
10128|10022,2.098563996,684.9469303,1.084443288,10.1383975,10.7309718,961,10128,10022
10128|10023,2.255228758,711.3529412,1.064270153,10.55337691,10.11172511,459,10128,10023
10128|10024,1.641653944,495.8880407,0.832391858,8.094147583,10.15682341,393,10128,10024
10128|10025,1.745313653,526.8708487,0.888376384,8.549815498,10.48364298,271,10128,10025
10128|10026,1.996315789,526.5526316,0.865789474,8.842105263,9.61173535,38,10128,10026
10128|10027,2.628028169,694.7323944,1.47943662,11.01408451,13.11759209,71,10128,10027
10128|10028,0.729378613,247.6878613,0.477933526,4.99132948,9.56553065,692,10128,10028
10128|10029,0.904929245,284.9410377,0.564740566,5.944575472,10.20043775,424,10128,10029
10128|10030,3.46875,760.5,1.32125,13,9.326613757,8,10128,10030
10128|10031,3.745384615,1023,0.992307692,15.19230769,6.580335079,13,10128,10031
10128|10032,5.984583333,1038.041667,2.664583333,20.39583333,12.63151487,24,10128,10032
10128|10033,6.103846154,1001.769231,1.730769231,20.03846154,8.646329503,13,10128,10033
10128|10034,7.128571429,1186.714286,1,22.92857143,3.858784893,7,10128,10034
10128|10035,1.838944954,406.9770642,0.763440367,7.862385321,9.528850692,218,10128,10035
10128|10036,3.180085837,1196.763948,1.646180258,15.30472103,10.79634071,233,10128,10036
10128|10037,2.751176471,585.6470588,0.829411765,10.58823529,7.678612409,17,10128,10037
10128|10038,7.18225,1169.5,2.54175,23.0375,11.33264525,40,10128,10038
10128|10039,3.966666667,906.8333333,1.316666667,15,8.214285714,6,10128,10039
10128|10040,6.104,990.4,0,20.2,0,5,10128,10040
10128|10044,6.125,1348,2.8325,21.25,12.80422114,4,10128,10044
10128|10065,1.599415929,530.0247788,0.811132743,8.3,9.674971784,565,10128,10065
10128|10075,0.894581006,284.4413408,0.595726257,5.553072626,10.90516956,358,10128,10075
10128|10128,0.619602649,250.3708609,0.441169978,4.932671082,8.44164475,453,10128,10128
10128|10280,8.374117647,1178.117647,2.664705882,25.58823529,10.49157134,17,10128,10280
10128|10451,4.02,735.4545455,1.345454545,14.18181818,10.02683342,11,10128,10451
10128|10452,5.186666667,720,1.333333333,16.33333333,8.333333333,3,10128,10452
10128|10453,6.28,990,0,19.75,0,2,10128,10453
10128|10454,2.804,573.2,0.21,10.7,2.1,10,10128,10454
10128|10455,3.386666667,678.6666667,3.25,12.33333333,26.31987578,3,10128,10455
10128|10456,4.8625,842.75,0.825,16.625,5,4,10128,10456
10128|10457,5.495,1046.5,1.25,19.5,6.41025641,2,10128,10457
10128|10460,7.625,1273,1.5,24.5,5.660377358,2,10128,10460
10128|10461,10.1,1555.333333,5.04,31.33333333,16.42897084,3,10128,10461
10128|10463,9.14,1164.666667,3.366666667,27,12.2297808,3,10128,10463
10128|10465,9.5,1100,3.126666667,27.66666667,12.0154386,3,10128,10465
10128|10466,12.10333333,1649.333333,2.8,35.83333333,6.746987952,3,10128,10466
10128|10467,10.50285714,1630.571429,3.757142857,32.28571429,11.60160309,7,10128,10467
10128|10468,7.71,840,5.88,22.5,26.13333333,1,10128,10468
10128|10469,11.545,1291,0,33.5,0,2,10128,10469
10128|10470,10.58333333,1461.666667,2.533333333,32.33333333,6.755555556,3,10128,10470
10128|10471,11.7,1287,3.45,33.5,10.29850746,2,10128,10471
10128|10472,7.315,882,0,22,0,2,10128,10472
10128|10474,5.4,843,0,17.25,0,2,10128,10474
10128|11201,9.12,1722.769231,3.653846154,29.69230769,12.87959026,13,10128,11201
10128|11203,14.11,2418.5,8.125,43.5,18.5980444,2,10128,11203
10128|11205,10.508,2328.4,3.4,35.3,9.534375229,5,10128,11205
10128|11206,9.795,1620,6.06,31,19.44626594,2,10128,11206
10128|11207,17.2,2741,0,48.5,0,1,10128,11207
10128|11208,16.6,1738,2,46.5,4.301075269,1,10128,11208
10128|11210,17.8,3058,0,54,0,1,10128,11210
10128|11211,8.439411765,1645.823529,3.311764706,28.70588235,11.05199372,17,10128,11211
10128|11212,14.3,3442.5,1.5,50,2.830188679,2,10128,11212
10128|11213,13,3031,0,46,0,1,10128,11213
10128|11214,19.5,1646,10.6,52,20.38461538,1,10128,11214
10128|11215,10.882,2503,5.84,38,15.66274162,10,10128,11215
10128|11216,10.2,1793,6.7,32.5,20.61538462,1,10128,11216
10128|11217,10.08857143,2400.428571,2.911428571,36,8.866019594,7,10128,11217
10128|11219,15.89,3900,11,55,20,1,10128,11219
10128|11221,10.61,2220,10.95,36,30.41666667,1,10128,11221
10128|11222,6.164444444,1367.666667,2.774444444,22,12.62629794,9,10128,11222
10128|11223,16.93,2100,12,47,25.53191489,1,10128,11223
10128|11225,10.4,1611,0,31.5,0,1,10128,11225
10128|11226,14.03,2460,4,45.5,8.791208791,1,10128,11226
10128|11231,10.09333333,2385,7.3,35.83333333,20.36075036,3,10128,11231
10128|11233,10.3,2043,0,33,0,1,10128,11233
10128|11237,10.18,1781,3.25,32.66666667,10,3,10128,11237
10128|11238,10.565,1846.5,5.266666667,33.33333333,16.06826931,6,10128,11238
10280|10001,3.53726776,889.1202186,1.670327869,14.15027322,12.21451745,183,10280,10001
10280|10002,3.079272727,743.2363636,1.361272727,12.56363636,10.69486199,55,10280,10002
10280|10003,3.694457831,865.6385542,1.693253012,14.48192771,11.86428569,83,10280,10003
10280|10004,0.882588235,402.8470588,0.618823529,6.358823529,10.20528946,85,10280,10004
10280|10005,1.212340426,430.2978723,0.916382979,7.117021277,13.13985005,47,10280,10005
10280|10006,0.63125,352.3333333,0.677916667,5.5625,11.92928368,24,10280,10006
10280|10007,0.879291339,402.6141732,0.791732283,6.299212598,13.78652591,127,10280,10007
10280|10009,4.409583333,764.3333333,1.595833333,15.52083333,10.15232416,24,10280,10009
10280|10010,4.162903226,915.516129,2.04016129,15.69354839,13.31493573,62,10280,10010
10280|10011,2.901186441,723.2288136,1.551694915,11.91101695,12.76617239,118,10280,10011
10280|10012,2.010510204,690.4591837,1.201734694,10.1377551,12.47501828,98,10280,10012
10280|10013,1.316514523,465.526971,0.824232365,7.419087137,12.06150695,241,10280,10013
10280|10014,2.046567164,526.4776119,1.098955224,9.175373134,12.51631195,134,10280,10014
10280|10016,5.123913043,981.3478261,2.194130435,18.3423913,12.08683281,92,10280,10016
10280|10017,5.929757576,1007.757576,2.316242424,20.10606061,11.36928466,165,10280,10017
10280|10018,4.121978022,1110.692308,2.073076923,16.79120879,12.40606496,91,10280,10018
10280|10019,4.85275641,1326.410256,2.370064103,19.42948718,12.00888032,156,10280,10019
10280|10020,5.2025,1487.8125,2.508125,22.96875,11.94614884,16,10280,10020
10280|10021,7.347826087,1135.565217,2.067391304,23.54347826,8.919190949,23,10280,10021
10280|10022,6.489612403,1138.503876,2.671317829,21.84108527,12.16101309,129,10280,10022
10280|10023,5.342962963,1242.814815,2.543888889,19.64814815,13.03059918,54,10280,10023
10280|10024,6.24,1228.666667,3.158333333,21.52777778,15.08174538,18,10280,10024
10280|10025,7.331875,1393,1.9125,24.78125,7.758683267,16,10280,10025
10280|10026,8.84,1440,1.5,28.75,5.263157895,2,10280,10026
10280|10027,8.55,1285.333333,5.433333333,26.66666667,20.39332096,3,10280,10027
10280|10028,7.362631579,1026.315789,3.217894737,22.89473684,14.27799183,19,10280,10028
10280|10029,8.7875,1201.25,2.6525,26.75,10.11403277,8,10280,10029
10280|10030,9.675,1357,2.5,29.5,8.771929825,2,10280,10030
10280|10034,12.8,1692,7.7,37.5,20.53333333,1,10280,10034
10280|10035,8.82,1380,5.6,28,20,1,10280,10035
10280|10036,4.389767442,1172.868217,1.443565891,17.52325581,8.295129615,129,10280,10036
10280|10038,1.408333333,544.2037037,0.874444444,8.203703704,10.9454304,54,10280,10038
10280|10044,10,1536,6.5,31,20.96774194,1,10280,10044
10280|10065,6.906153846,1110.128205,2.69974359,22.67948718,11.73962559,39,10280,10065
10280|10075,7.72,1102.307692,3.6,24,15.24377229,13,10280,10075
10280|10128,8.563571429,1205.285714,2.908571429,26.39285714,11.1468065,14,10280,10128
10280|10280,0.988695652,347.4782609,0.86,8.086956522,9.605463377,46,10280,10280
10280|10454,13.72,1260,4,39,10.25641026,1,10280,10454
10280|10457,15.56,1620,0,44,0,1,10280,10457
10280|10459,13.4,1615,7,38.5,18.18181818,1,10280,10459
10280|11201,3.867692308,1075.769231,2.375,15.69230769,14.67243738,26,10280,11201
10280|11205,4.5125,1823.25,5.375,22.125,24.76251458,4,10280,11205
10280|11206,5.43,1400.666667,0.833333333,20.66666667,3.787878788,3,10280,11206
10280|11209,6.92,1072.666667,1,22.16666667,4.166666667,3,10280,11209
10280|11211,6.425,1388.25,3.795833333,22.70833333,16.16978298,12,10280,11211
10280|11214,10,1377,0,29.5,0,1,10280,11214
10280|11215,5.076,1128.3,4.008,18.55,23.32706533,10,10280,11215
10280|11216,6.5,2218.5,2.8,26.75,10.18181818,2,10280,11216
10280|11217,4.367142857,1544.285714,2.571428571,19.35714286,13.42177669,7,10280,11217
10280|11218,5.84,940.6666667,6.76,18.83333333,38.44677545,3,10280,11218
10280|11222,8.32,1560,2.45,26.75,10.20833333,2,10280,11222
10280|11226,8.025,1810.5,6.915,27.5,26.09103261,2,10280,11226
10280|11228,7.9,939,5.95,23,25.86956522,1,10280,11228
10280|11230,6.51,1320,5,22,22.72727273,1,10280,11230
10280|11231,3.68,780,3.275,13.75,23.70026525,2,10280,11231
10280|11232,5.66,1260,0,19.5,0,1,10280,11232
10280|11233,6.385,1235.5,2.45,21.75,10.20833333,2,10280,11233
10280|11234,11.44,2460,6,38,15.78947368,1,10280,11234
10280|11235,13.81,1260,0,38,0,1,10280,11235
10280|11238,5.43,1297.333333,4.116666667,20.16666667,20.36923705,3,10280,11238
10280|11251,5.15,1299,2.8,19.75,10.18181818,2,10280,11251
10304|10304,0,60,0,92.54,0,1,10304,10304
10305|10305,1.42,300,0,6.75,0,2,10305,10305
10310|10301,0.5,120,0,4,0,1,10310,10301
10310|10310,0,0,8,70,11.42857143,1,10310,10310
10312|10312,0,45,0,80,0,1,10312,10312
10314|10314,1.38,360,0,7.25,0,2,10314,10314
10451|10001,8.14,1800,3,28.5,10.52631579,1,10451,10001
10451|10002,10.76,1560,3.5,31,11.29032258,1,10451,10002
10451|10003,6.07,840,4.75,18.5,25.67567568,1,10451,10003
10451|10006,11.2,2733,10,38.5,25.97402597,1,10451,10006
10451|10007,10.7,2018,2,34.5,5.797101449,1,10451,10007
10451|10010,8.3,1171,0,25,0,1,10451,10010
10451|10021,4.4,1382,3.8,18.5,20.54054054,1,10451,10021
10451|10022,4.15,1020,3.1,15.5,20,1,10451,10022
10451|10023,7.4,2080,5,28,17.85714286,1,10451,10023
10451|10024,1.01,360,0,5.5,0,1,10451,10024
10451|10025,1.87,510,0,8.75,0,2,10451,10025
10451|10026,1.85,364,0,7.5,0,2,10451,10026
10451|10027,1.165,270,0,5.75,0,2,10451,10027
10451|10029,1.84,540,0,9,0,1,10451,10029
10451|10030,0.936666667,277.3333333,0.6,5.833333333,12,3,10451,10030
10451|10031,1.7,639.5,0.5,9.25,5,2,10451,10031
10451|10032,2.2,805,0,11,0,1,10451,10032
10451|10033,2.6,972,2,13,15.38461538,1,10451,10033
10451|10036,6.66,1620,5,25,20,1,10451,10036
10451|10037,0.96,259,0.333333333,5.5,6.060606061,3,10451,10037
10451|10039,1.615,411,0,7.5,0,2,10451,10039
10451|10065,2.7,519,1,10.5,9.523809524,1,10451,10065
10451|10451,0.847857143,204.2857143,0.6,12.08928571,6.991742698,28,10451,10451
10451|10454,1.05,561,0,7.75,0,2,10451,10454
10451|10455,0.35,118,0.4,3.5,11.42857143,2,10451,10455
10451|10456,1.42,540,0,8,0,1,10451,10456
10451|10460,4.67,720,5,16,31.25,1,10451,10460
10451|10463,5.77,900,3.7,18.5,20,1,10451,10463
10451|11201,12.59,1500,0,35,0,1,10451,11201
10452|10010,7.81,1560,0,25.5,0,1,10452,10010
10452|10032,1.52,300,0,7,0,1,10452,10032
10452|10035,2.7,619,0,11,0,1,10452,10035
10452|10037,2.33,1440,0,12,0,1,10452,10037
10452|10075,2.3,540,0,9,0,1,10452,10075
10452|10451,1.03,240,0,5.5,0,1,10452,10451
10452|10452,0.13,120,0,3.5,0,1,10452,10452
10452|10456,1.58,660,0,9,0,1,10452,10456
10452|10472,13.44,1860,0,39.5,0,1,10452,10472
10453|10021,1.7,513,1.8,8,22.5,1,10453,10021
10453|10453,1.5,468,0,7.5,0,1,10453,10453
10454|10001,3.9,1016,3.4,15.5,21.93548387,1,10454,10001
10454|10002,8.3,1437,0,25.5,0,1,10454,10002
10454|10004,7.33,720,0,20.5,0,1,10454,10004
10454|10009,1.1,254,1.3,5.5,23.63636364,1,10454,10009
10454|10022,5.54,960,0,17.5,0,1,10454,10022
10454|10024,3.29,720,2,12.5,16,1,10454,10024
10454|10028,1.985,412,0.6,8,10,2,10454,10028
10454|10032,2.5,800,2.4,11.5,20.86956522,1,10454,10032
10454|10034,5.2,754,3.7,17.5,21.14285714,1,10454,10034
10454|10035,0.7,366.5,0.85,6,12.14285714,2,10454,10035
10454|10128,2.77,660,0,11,0,1,10454,10128
10454|10451,1.195,420,0,6.5,0,2,10454,10451
10454|10454,0.4,105,0,3.75,0,2,10454,10454
10454|10456,1.8,410,0,8.5,0,1,10454,10456
10455|10016,2.3,659,0,10,0,1,10455,10016
10455|10455,0.75,206,0,4.75,0,2,10455,10455
10455|10462,3.99,840,2,14.5,13.79310345,1,10455,10462
10456|10016,0.59,240,1.38,5,27.6,1,10456,10016
10456|10451,0.875,203,0.75,5,15,2,10456,10451
10456|10456,2.168421053,645.3157895,1.055789474,10.18421053,8.49114964,19,10456,10456
10457|10467,3.3,629,0,12,0,1,10457,10467
10458|10040,6.44,1920,4.9,24.5,20,1,10458,10040
10458|10458,0.78,180,0,4.5,0,1,10458,10458
10458|10468,1.87,540,0,8.5,0,1,10458,10468
10459|10023,2.28,840,2.4,11,21.81818182,1,10459,10023
10460|10461,1.2,300,0,6,0,1,10460,10461
10460|10469,2.8,544,0,10.5,0,1,10460,10469
10461|10037,8.76,900,0,25.5,0,1,10461,10037
10461|10454,5.18,780,0,16.5,0,1,10461,10454
10462|10462,0,282,0,3.25,0,2,10462,10462
10462|10467,3.515,706,0,12.5,0,2,10462,10467
10462|11211,16.56,1560,1,46,2.173913043,1,10462,11211
10463|10034,1.48,300,1.4,6.5,21.53846154,1,10463,10034
10463|10463,1.1,300,6,29,12.5,2,10463,10463
10463|10465,8.15,1740,0,27.5,0,1,10463,10465
10466|10025,13.5,2354,20,40.5,49.38271605,1,10466,10025
10467|10453,2.3,924,0,12,0,1,10467,10453
10467|10458,1.32,180,0,5.5,0,1,10467,10458
10467|10467,0.01,240,0,4.5,0,1,10467,10467
10468|10019,10.21,1140,0,29,0,1,10468,10019
10468|10467,0.32,120,0,4,0,1,10468,10467
10468|10468,0.2,54,0,3,0,1,10468,10468
10469|10464,3.42,360,0,11,0,1,10469,10464
10470|10027,9.6,1497,0,29.5,0,1,10470,10027
10472|10013,16.7,3110,0,52.5,0,1,10472,10013
10472|10451,6.12,600,0,18,0,1,10472,10451
10472|10462,0.1,296,0,4.5,0,1,10472,10462
10473|10473,0.2,77,0,3,0,1,10473,10473
10474|10035,3.65,720,0,13.5,0,1,10474,10035
11201|10001,5.217654321,1278.395062,2.595555556,19.4691358,13.89169309,81,11201,10001
11201|10002,2.736307692,670.6,1.277538462,11.2,11.3953539,65,11201,10002
11201|10003,3.8163,876.76,2.0349,14.56,14.21626602,100,11201,10003
11201|10004,3.275625,712.625,1.03,12.75,8.737012973,16,11201,10004
11201|10005,2.546129032,616.9354839,1.503225806,11.91935484,12.12576848,31,11201,10005
11201|10006,2.931333333,716.8666667,0.686666667,12.13333333,5.288355822,15,11201,10006
11201|10007,2.359357798,545.4495413,1.132385321,9.912844037,10.92064519,109,11201,10007
11201|10009,3.683095238,737.8809524,1.572142857,13.60714286,11.48333994,42,11201,10009
11201|10010,4.719830508,1002.677966,1.939491525,17.19491525,11.01474843,59,11201,10010
11201|10011,4.475070423,1073.197183,2.331690141,16.95070423,13.72928828,71,11201,10011
11201|10012,2.896039604,783.6138614,1.636138614,12.37623762,13.35769749,101,11201,10012
11201|10013,2.62390411,679.5205479,1.681849315,11.20890411,14.93066705,146,11201,10013
11201|10014,4.031304348,980.3913043,1.713478261,15.52173913,10.96659765,69,11201,10014
11201|10016,5.448222222,1108.255556,2.397777778,19.24444444,12.09498319,90,11201,10016
11201|10017,6.306810345,1018.913793,2.565775862,20.65948276,12.42057463,116,11201,10017
11201|10018,5.6225,1362.527778,2.208333333,20.95833333,11.1643144,36,11201,10018
11201|10019,6.510967742,1475.145161,2.466451613,23.28225806,10.83602211,62,11201,10019
11201|10020,7.1975,1657,4.845,26,17.52038716,4,11201,10020
11201|10021,7.555517241,1147.931034,3.053103448,23.67241379,12.60904378,29,11201,10021
11201|10022,6.688117647,1128.647059,2.588235294,21.87647059,11.898022,85,11201,10022
11201|10023,7.908947368,1696.894737,2.942105263,25.81578947,11.2946123,19,11201,10023
11201|10024,8.261,1595.9,4.295,27.05,13.48224547,10,11201,10024
11201|10025,9.991,1663.2,5.14,31.45,16.32385095,10,11201,10025
11201|10026,10.76,1260,2.5,31,8.064516129,1,11201,10026
11201|10027,11.2675,1967.5,3.1875,36.125,8.995291384,4,11201,10027
11201|10028,8.436,1311.2,3.447,26.35,13.47642305,10,11201,10028
11201|10029,9.57125,1319.25,3.8125,28.9375,12.55502919,8,11201,10029
11201|10030,11.9,1937,0,36.5,0,1,11201,10030
11201|10031,12.38,1997,3.466666667,38.33333333,8.580246914,3,11201,10031
11201|10032,12.83,2460,0,41.5,0,1,11201,10032
11201|10033,13.9,1400,0,39,0,1,11201,10033
11201|10035,10.9,1260,0,31.5,0,1,11201,10035
11201|10036,6.266785714,1436.464286,2.892678571,22.88392857,12.25123341,56,11201,10036
11201|10037,11.2,1615,5,34,14.70588235,1,11201,10037
11201|10038,2.199111111,522.7777778,0.988444444,9.477777778,10.44156554,45,11201,10038
